dataset,model,status,seed_num,MAE_mean,MAE_std,R2_mean,R2_std,RMSE_mean,RMSE_std,SMAPE_mean,SMAPE_std,Time_mean,Time_std,log_file,source,target,target_display,train_pct,model_family,tier
matbench_ys_rs50,ftt,OK,5,190.937469,49.9426291,0.156544951,0.328454749,271.106388,69.4835059,13.0340949,3.24180476,6.52460108,9.01465767,results/logs_open/matbench_ys_rs50__ftt.log,matbench_steels,YS,Yield Strength,50,Deep,open
matbench_ys_rs50,lightgbm,OK,5,88.3477497,0.062082892,0.82918096,0.000195679937,125.948158,0.0721303844,6.27746226,0.00486679174,2.91449594,0.68885526,results/logs_open/matbench_ys_rs50__lightgbm.log,matbench_steels,YS,Yield Strength,50,Classical,open
matbench_ys_rs50,limix,OK,5,83.9598672,0.4886899,0.859699935,0.00267383664,114.138718,1.08728404,6.02582604,0.0342083157,1.74181852,0.679065388,results/logs_open/matbench_ys_rs50__limix.log,matbench_steels,YS,Yield Strength,50,TFM,open
matbench_ys_rs50,mitra,OK,5,94.606513,0.0,0.825179256,0.0,127.414905,0.0,6.71795283,0.0,0.597347546,0.434619089,results/logs_open/matbench_ys_rs50__mitra.log,matbench_steels,YS,Yield Strength,50,TFM,open
matbench_ys_rs50,mlp,OK,5,96.418833,3.19379134,0.815936981,0.00995113503,130.691091,3.55972338,6.73296804,0.222944031,15.4848048,7.21297235,results/logs_open/matbench_ys_rs50__mlp.log,matbench_steels,YS,Yield Strength,50,Deep,open
matbench_ys_rs50,modernNCA,OK,5,103.125424,5.46534055,0.753528992,0.0356298369,150.903938,10.7838556,7.27332344,0.307509898,1.82727046,1.09240377,results/logs_open/matbench_ys_rs50__modernNCA.log,matbench_steels,YS,Yield Strength,50,Deep,open
matbench_ys_rs50,realmlp,OK,5,85.4472578,5.26718939,0.860660343,0.0149530264,113.597709,5.93313214,6.15108686,0.374067983,2.94390507,0.914306684,results/logs_open/matbench_ys_rs50__realmlp.log,matbench_steels,YS,Yield Strength,50,Deep,open
matbench_ys_rs50,resnet,OK,5,89.8604673,2.31278041,0.832106494,0.0121895915,124.782914,4.52673318,6.35338545,0.136695334,15.8957671,3.03026467,results/logs_open/matbench_ys_rs50__resnet.log,matbench_steels,YS,Yield Strength,50,Deep,open
matbench_ys_rs50,tabm,OK,5,110.203545,1.01533105,0.741441035,0.00429880832,154.948933,1.28625788,7.63624967,0.0779495699,45.3395041,6.56619601,results/logs_open/matbench_ys_rs50__tabm.log,matbench_steels,YS,Yield Strength,50,Deep,open
matbench_ys_rs50,tabpfn_v2,OK,5,84.0716555,1.65835871,0.865430694,0.00655453998,111.755796,2.69992617,5.98143422,0.123227838,3.68306503,6.56785949,results/logs_open/matbench_ys_rs50__tabpfn_v2.log,matbench_steels,YS,Yield Strength,50,TFM,open
matbench_ys_rs50,tabpfn_v3,OK,5,87.6169902,0.70192061,0.850349681,0.00334319036,117.878692,1.32094354,6.16447468,0.0457250156,0.813880444,0.364346562,results/logs_open/matbench_ys_rs50__tabpfn_v3.log,matbench_steels,YS,Yield Strength,50,TFM,open
matbench_ys_rs50,xgboost,OK,5,113.253665,4.15893651,0.693674603,0.0249312071,168.526851,6.73126567,7.95142903,0.32276275,0.68660564,0.48930704,results/logs_open/matbench_ys_rs50__xgboost.log,matbench_steels,YS,Yield Strength,50,Classical,open
matbench_ys_rs60,catboost,OK,5,109.575913,4.53622135,0.735499936,0.0205722443,151.587919,5.88778201,7.80598518,0.305233989,9.07703242,1.18890352,results/logs_open/matbench_ys_rs60__catboost.log,matbench_steels,YS,Yield Strength,60,Classical,open
matbench_ys_rs60,ftt,OK,5,209.527951,2.90221348,0.00714424149,0.033620425,293.87353,4.95203347,14.2707849,0.21156294,1.42518163,0.273617762,results/logs_open/matbench_ys_rs60__ftt.log,matbench_steels,YS,Yield Strength,60,Deep,open
matbench_ys_rs60,lightgbm,OK,5,99.8130187,0.015029937,0.735618142,6.19336371e-05,151.668315,0.0177639471,6.99969352,0.00103655797,4.70102992,2.92532214,results/logs_open/matbench_ys_rs60__lightgbm.log,matbench_steels,YS,Yield Strength,60,Classical,open
matbench_ys_rs60,limix,OK,5,85.4541036,1.05757351,0.824881398,0.00445667148,123.427109,1.55855704,6.07372046,0.0722822553,2.09915447,0.576089793,results/logs_open/matbench_ys_rs60__limix.log,matbench_steels,YS,Yield Strength,60,TFM,open
matbench_ys_rs60,mitra,OK,5,96.9466956,0.0,0.792568796,0.0,134.343322,0.0,6.90205764,0.0,0.606546831,0.418999638,results/logs_open/matbench_ys_rs60__mitra.log,matbench_steels,YS,Yield Strength,60,TFM,open
matbench_ys_rs60,mlp,OK,5,115.298719,7.46100707,0.713360022,0.0327976249,157.658949,9.141312,8.07989014,0.459125707,2.76129146,0.817118211,results/logs_open/matbench_ys_rs60__mlp.log,matbench_steels,YS,Yield Strength,60,Deep,open
matbench_ys_rs60,modernNCA,OK,5,112.174973,3.27073752,0.665014997,0.0117471567,170.696632,2.99347173,7.73390711,0.252933576,1.67708063,1.35068965,results/logs_open/matbench_ys_rs60__modernNCA.log,matbench_steels,YS,Yield Strength,60,Deep,open
matbench_ys_rs60,realmlp,OK,5,125.797651,11.3988927,0.681897108,0.0591153404,165.64625,15.4514093,8.93390222,0.722620205,3.56406465,0.379763106,results/logs_open/matbench_ys_rs60__realmlp.log,matbench_steels,YS,Yield Strength,60,Deep,open
matbench_ys_rs60,resnet,OK,5,118.314594,13.4518796,0.696106185,0.0608651534,161.776334,16.4177868,8.24796694,0.807635924,4.62346377,1.12267512,results/logs_open/matbench_ys_rs60__resnet.log,matbench_steels,YS,Yield Strength,60,Deep,open
matbench_ys_rs60,tabm,OK,5,211.016358,3.12561922,0.0484645309,0.0208216205,287.717086,3.14105564,14.3909495,0.217183602,3.41728854,0.588057516,results/logs_open/matbench_ys_rs60__tabm.log,matbench_steels,YS,Yield Strength,60,Deep,open
matbench_ys_rs60,tabpfn_v2,OK,5,82.3609427,1.08236978,0.834807105,0.00483868852,119.874674,1.76903923,5.83504008,0.0809623633,1.10242996,1.46497804,results/logs_open/matbench_ys_rs60__tabpfn_v2.log,matbench_steels,YS,Yield Strength,60,TFM,open
matbench_ys_rs60,tabpfn_v3,OK,5,83.5005993,0.879031411,0.809616122,0.00341008933,128.699443,1.15403659,5.89079155,0.0608320934,0.805148268,0.376323037,results/logs_open/matbench_ys_rs60__tabpfn_v3.log,matbench_steels,YS,Yield Strength,60,TFM,open
matbench_ys_rs60,xgboost,OK,5,124.569939,11.4859605,0.599584532,0.0751381695,185.7637,18.1963806,8.71238691,0.790303746,0.27633791,0.14772973,results/logs_open/matbench_ys_rs60__xgboost.log,matbench_steels,YS,Yield Strength,60,Classical,open
matbench_ys_rs70,catboost,OK,5,90.4958534,3.21759268,0.737555787,0.00598043654,134.479887,1.5286372,6.46989618,0.242782375,19.53089695,0.55492872,results/logs_open/matbench_ys_rs70__catboost.log,matbench_steels,YS,Yield Strength,70,Classical,open
matbench_ys_rs70,ftt,OK,5,177.304528,2.27606479,0.0962706803,0.00907404432,249.563239,1.25171431,12.2742907,0.164638614,8.18298469,3.93476331,results/logs_open/matbench_ys_rs70__ftt.log,matbench_steels,YS,Yield Strength,70,Deep,open
matbench_ys_rs70,lightgbm,OK,5,92.5953283,0.0186947798,0.723621319,2.15361948e-05,138.012734,0.00537725163,6.54718485,0.00142875463,8.31967754,4.90488364,results/logs_open/matbench_ys_rs70__lightgbm.log,matbench_steels,YS,Yield Strength,70,Classical,open
matbench_ys_rs70,limix,OK,5,74.9890852,0.70621027,0.815313597,0.00472531203,112.810222,1.45070896,5.26407205,0.0457692776,1.42896466,0.388203519,results/logs_open/matbench_ys_rs70__limix.log,matbench_steels,YS,Yield Strength,70,TFM,open
matbench_ys_rs70,mitra,OK,5,85.0574991,0.0,0.777660147,0.0,123.787145,0.0,6.0486705,0.0,0.560745049,0.350961095,results/logs_open/matbench_ys_rs70__mitra.log,matbench_steels,YS,Yield Strength,70,TFM,open
matbench_ys_rs70,mlp,OK,5,120.704139,15.0578599,0.593016155,0.113450049,165.869559,23.1489498,8.43535617,1.00720176,3.75583315,1.43883861,results/logs_open/matbench_ys_rs70__mlp.log,matbench_steels,YS,Yield Strength,70,Deep,open
matbench_ys_rs70,modernNCA,OK,5,100.719897,12.7475986,0.66076153,0.0903328315,151.455592,20.997629,6.92374687,0.843300091,5.41663642,3.80618974,results/logs_open/matbench_ys_rs70__modernNCA.log,matbench_steels,YS,Yield Strength,70,Deep,open
matbench_ys_rs70,realmlp,OK,5,94.601338,12.074711,0.779057618,0.0437924972,122.810971,12.0171334,6.78566253,0.835388012,3.71201987,1.1982174,results/logs_open/matbench_ys_rs70__realmlp.log,matbench_steels,YS,Yield Strength,70,Deep,open
matbench_ys_rs70,resnet,OK,5,88.8204194,1.77864175,0.784674916,0.0139723972,121.754847,3.9458174,6.30545025,0.159291189,8.57805667,3.65194156,results/logs_open/matbench_ys_rs70__resnet.log,matbench_steels,YS,Yield Strength,70,Deep,open
matbench_ys_rs70,tabm,OK,5,181.144937,0.998194564,0.0926658518,0.0092466066,250.060368,1.27575454,12.5587115,0.0703631985,4.6054225,0.478443562,results/logs_open/matbench_ys_rs70__tabm.log,matbench_steels,YS,Yield Strength,70,Deep,open
matbench_ys_rs70,tabpfn_v2,OK,5,75.628413,0.829703858,0.824045216,0.00506733406,110.10878,1.59355228,5.37168567,0.062580236,1.25783525,1.80507654,results/logs_open/matbench_ys_rs70__tabpfn_v2.log,matbench_steels,YS,Yield Strength,70,TFM,open
matbench_ys_rs70,tabpfn_v3,OK,5,75.0341695,0.511040311,0.835626651,0.0029485604,106.43028,0.952392793,5.31405254,0.0375732963,0.90116787,0.562023792,results/logs_open/matbench_ys_rs70__tabpfn_v3.log,matbench_steels,YS,Yield Strength,70,TFM,open
matbench_ys_rs70,xgboost,OK,5,95.079667,6.6409154,0.700110212,0.0391764247,143.448112,9.512969,6.71757992,0.502770906,0.24401217,0.12833823,results/logs_open/matbench_ys_rs70__xgboost.log,matbench_steels,YS,Yield Strength,70,Classical,open
matbench_ys_rs80,catboost,OK,5,77.1427771,5.83462026,0.75419381,0.0263556534,104.823093,5.59248186,5.66981366,0.416088537,13.27842736,5.90391087,results/logs_open/matbench_ys_rs80__catboost.log,matbench_steels,YS,Yield Strength,80,Classical,open
matbench_ys_rs80,ftt,OK,5,95.6155191,7.83920628,0.535105496,0.0576192048,144.090585,8.85950186,6.85217411,0.579581455,22.8440019,6.42746633,results/logs_open/matbench_ys_rs80__ftt.log,matbench_steels,YS,Yield Strength,80,Deep,open
matbench_ys_rs80,lightgbm,OK,5,82.8752745,0.0274536192,0.630175814,7.31333837e-05,128.758357,0.0127313146,5.93573873,0.00184582764,3.4003943,0.41998029,results/logs_open/matbench_ys_rs80__lightgbm.log,matbench_steels,YS,Yield Strength,80,Classical,open
matbench_ys_rs80,limix,OK,5,70.4958252,0.595443918,0.719149249,0.00619117868,112.199087,1.23362019,5.03602207,0.0413118341,1.78244472,0.569293701,results/logs_open/matbench_ys_rs80__limix.log,matbench_steels,YS,Yield Strength,80,TFM,open
matbench_ys_rs80,mitra,OK,5,72.5596332,0.0,0.719496354,0.0,112.136508,1.42108547e-14,5.27925516,0.0,0.60740447,0.424202422,results/logs_open/matbench_ys_rs80__mitra.log,matbench_steels,YS,Yield Strength,80,TFM,open
matbench_ys_rs80,mlp,OK,5,80.1100554,2.29169263,0.712398212,0.0151143874,113.507346,2.97974091,5.92029156,0.164878602,13.488655,1.86648011,results/logs_open/matbench_ys_rs80__mlp.log,matbench_steels,YS,Yield Strength,80,Deep,open
matbench_ys_rs80,modernNCA,OK,5,73.581267,11.0189996,0.66588856,0.149298153,119.839959,24.8222697,5.35356576,0.690136064,1.55225244,0.606840107,results/logs_open/matbench_ys_rs80__modernNCA.log,matbench_steels,YS,Yield Strength,80,Deep,open
matbench_ys_rs80,realmlp,OK,5,96.1887567,8.41907644,0.61864252,0.0708498278,130.239544,11.5497907,6.94481412,0.636927334,3.1378912,0.63105432,results/logs_open/matbench_ys_rs80__realmlp.log,matbench_steels,YS,Yield Strength,80,Deep,open
matbench_ys_rs80,resnet,OK,5,78.6525302,4.85501877,0.733139473,0.0272592031,109.226342,5.70966591,5.83824497,0.304974967,4.63609171,0.644053289,results/logs_open/matbench_ys_rs80__resnet.log,matbench_steels,YS,Yield Strength,80,Deep,open
matbench_ys_rs80,tabm,OK,5,98.7843475,1.58441184,0.588814423,0.0137212536,135.749145,2.24923902,7.24832431,0.115077747,32.3771657,4.89290084,results/logs_open/matbench_ys_rs80__tabm.log,matbench_steels,YS,Yield Strength,80,Deep,open
matbench_ys_rs80,tabpfn_v2,OK,5,65.3458915,0.906199218,0.758483439,0.00658634479,104.042425,1.42557816,4.75527196,0.0621434656,0.958912039,1.0056101,results/logs_open/matbench_ys_rs80__tabpfn_v2.log,matbench_steels,YS,Yield Strength,80,TFM,open
matbench_ys_rs80,tabpfn_v3,OK,5,65.8214258,0.827978833,0.759819622,0.0068216043,103.753425,1.47850839,4.78429873,0.056217514,0.740285397,0.360179636,results/logs_open/matbench_ys_rs80__tabpfn_v3.log,matbench_steels,YS,Yield Strength,80,TFM,open
matbench_ys_rs80,xgboost,OK,5,85.0393656,8.96112232,0.642009686,0.073320379,125.974939,13.3616219,6.20803507,0.690298235,0.26561408,0.1186807,results/logs_open/matbench_ys_rs80__xgboost.log,matbench_steels,YS,Yield Strength,80,Classical,open
nims_fs_rs50,catboost,OK,5,18.8146301,0.492568771,0.982707479,0.00110526582,26.6475584,0.861024397,3.19668651,0.0827896307,19.546138,0.93955866,results/logs_open/nims_fs_rs50__catboost.log,nims_fatigue,FS,Fatigue Strength,50,Classical,open
nims_fs_rs50,ftt,OK,5,19.4864539,0.584721137,0.980540825,0.0013927463,28.2642242,1.01526904,3.37580595,0.0922068782,28.5165023,4.67793246,results/logs_open/nims_fs_rs50__ftt.log,nims_fatigue,FS,Fatigue Strength,50,Deep,open
nims_fs_rs50,lightgbm,OK,5,21.7469716,0.0357027726,0.977498922,8.26499311e-05,30.4127567,0.0559321068,3.88079447,0.00463297222,3.97406101,0.19378809,results/logs_open/nims_fs_rs50__lightgbm.log,nims_fatigue,FS,Fatigue Strength,50,Classical,open
nims_fs_rs50,limix,OK,5,16.8693119,0.229641672,0.985536175,0.000372976043,24.3814672,0.316530573,2.79780049,0.0371586294,0.895487309,0.392936535,results/logs_open/nims_fs_rs50__limix.log,nims_fatigue,FS,Fatigue Strength,50,TFM,open
nims_fs_rs50,mitra,OK,5,18.4342104,0.0,0.982969443,1.11022302e-16,26.4587475,0.0,3.16957237,0.0,0.61655941,0.983157192,results/logs_open/nims_fs_rs50__mitra.log,nims_fatigue,FS,Fatigue Strength,50,TFM,open
nims_fs_rs50,mlp,OK,5,20.8388058,0.977573363,0.979812847,0.00113595522,28.7952297,0.810215194,3.69862956,0.200182051,13.9496736,2.83633758,results/logs_open/nims_fs_rs50__mlp.log,nims_fatigue,FS,Fatigue Strength,50,Deep,open
nims_fs_rs50,modernNCA,OK,5,22.8109594,1.395962,0.977357472,0.00261930781,30.4558838,1.78676984,4.05260224,0.277484353,2.30700192,0.605299449,results/logs_open/nims_fs_rs50__modernNCA.log,nims_fatigue,FS,Fatigue Strength,50,Deep,open
nims_fs_rs50,realmlp,OK,5,20.1706573,1.3624987,0.981747153,0.00225896514,27.3394883,1.69165477,3.56439614,0.30583256,3.36139665,0.455068626,results/logs_open/nims_fs_rs50__realmlp.log,nims_fatigue,FS,Fatigue Strength,50,Deep,open
nims_fs_rs50,resnet,OK,5,21.4074619,0.569874956,0.977296615,0.000954255141,30.5424402,0.64371585,3.86312054,0.192095226,11.2817651,2.28046468,results/logs_open/nims_fs_rs50__resnet.log,nims_fatigue,FS,Fatigue Strength,50,Deep,open
nims_fs_rs50,tabm,OK,5,21.9031639,0.454427169,0.975513144,0.000805304537,31.7222258,0.517241191,3.67438356,0.0745813871,25.6074744,3.07323491,results/logs_open/nims_fs_rs50__tabm.log,nims_fatigue,FS,Fatigue Strength,50,Deep,open
nims_fs_rs50,tabpfn_v2,OK,5,17.3174884,0.210848944,0.984842595,0.000398422788,24.9591765,0.325994417,2.94642621,0.0313168242,1.30394683,1.87639592,results/logs_open/nims_fs_rs50__tabpfn_v2.log,nims_fatigue,FS,Fatigue Strength,50,TFM,open
nims_fs_rs50,tabpfn_v3,OK,5,15.7907625,0.118548666,0.986891192,0.000117156652,23.2130443,0.104000217,2.72329482,0.0168951107,0.784816599,0.336438951,results/logs_open/nims_fs_rs50__tabpfn_v3.log,nims_fatigue,FS,Fatigue Strength,50,TFM,open
nims_fs_rs50,xgboost,OK,5,19.3402235,0.953260963,0.982371948,0.00162112051,26.8898345,1.25021035,3.35140835,0.193575669,0.25289354,0.12028951,results/logs_open/nims_fs_rs50__xgboost.log,nims_fatigue,FS,Fatigue Strength,50,Classical,open
nims_fs_rs60,catboost,OK,5,19.519565,1.06423752,0.981804372,0.00205085129,28.5158572,1.60859662,3.33033129,0.195014128,13.6982748,4.11890343,results/logs_open/nims_fs_rs60__catboost.log,nims_fatigue,FS,Fatigue Strength,60,Classical,open
nims_fs_rs60,ftt,OK,5,21.9167004,0.817453303,0.977615181,0.00204676758,31.6459319,1.44409611,3.7756408,0.135294637,24.5499139,1.55373197,results/logs_open/nims_fs_rs60__ftt.log,nims_fatigue,FS,Fatigue Strength,60,Deep,open
nims_fs_rs60,lightgbm,OK,5,20.3093287,0.0658045594,0.978370273,0.000170843256,31.1397365,0.123080212,3.55617003,0.00792490265,4.10470619,1.149459,results/logs_open/nims_fs_rs60__lightgbm.log,nims_fatigue,FS,Fatigue Strength,60,Classical,open
nims_fs_rs60,limix,OK,5,15.9916041,0.109697583,0.98657862,0.000309175334,24.5280148,0.283411259,2.64048859,0.019435608,1.20227356,0.324198941,results/logs_open/nims_fs_rs60__limix.log,nims_fatigue,FS,Fatigue Strength,60,TFM,open
nims_fs_rs60,mitra,OK,5,18.5144517,0.0,0.985513454,1.11022302e-16,25.4844474,0.0,3.23644981,0.0,0.360306978,0.490002415,results/logs_open/nims_fs_rs60__mitra.log,nims_fatigue,FS,Fatigue Strength,60,TFM,open
nims_fs_rs60,mlp,OK,5,21.6707615,1.79357625,0.978885782,0.00274377872,30.6997162,2.02843734,3.89334963,0.363406021,10.7381161,0.873719413,results/logs_open/nims_fs_rs60__mlp.log,nims_fatigue,FS,Fatigue Strength,60,Deep,open
nims_fs_rs60,modernNCA,OK,5,22.5667352,0.871430551,0.976287615,0.00157643962,32.5868517,1.07915809,3.92632307,0.194806271,3.64981709,1.59118414,results/logs_open/nims_fs_rs60__modernNCA.log,nims_fatigue,FS,Fatigue Strength,60,Deep,open
nims_fs_rs60,realmlp,OK,5,21.4905713,0.701693478,0.979216503,0.00161957294,30.500648,1.21277335,3.7407186,0.127224854,3.39319263,0.533172413,results/logs_open/nims_fs_rs60__realmlp.log,nims_fatigue,FS,Fatigue Strength,60,Deep,open
nims_fs_rs60,resnet,OK,5,23.1644328,3.34547686,0.974645209,0.00460961391,33.5861953,2.94396187,4.24309714,0.767478593,6.05696974,1.8028344,results/logs_open/nims_fs_rs60__resnet.log,nims_fatigue,FS,Fatigue Strength,60,Deep,open
nims_fs_rs60,tabm,OK,5,24.7220907,0.87203628,0.968309767,0.00270987021,37.6599234,1.56795231,3.99379962,0.12378409,20.2118784,3.23402082,results/logs_open/nims_fs_rs60__tabm.log,nims_fatigue,FS,Fatigue Strength,60,Deep,open
nims_fs_rs60,tabpfn_v2,OK,5,16.9599961,0.089046812,0.9844774,0.00020555878,26.3794362,0.174690657,2.87520942,0.0185250853,2.19100485,3.59163963,results/logs_open/nims_fs_rs60__tabpfn_v2.log,nims_fatigue,FS,Fatigue Strength,60,TFM,open
nims_fs_rs60,tabpfn_v3,OK,5,15.7235054,0.236556643,0.985660583,0.000636621699,25.3484993,0.560908933,2.61813252,0.0245131678,0.800607109,0.388135642,results/logs_open/nims_fs_rs60__tabpfn_v3.log,nims_fatigue,FS,Fatigue Strength,60,TFM,open
nims_fs_rs60,xgboost,OK,5,21.2692994,2.14398867,0.979634926,0.0045890278,30.026212,3.38058219,3.82525495,0.398925597,0.22887707,0.18734166,results/logs_open/nims_fs_rs60__xgboost.log,nims_fatigue,FS,Fatigue Strength,60,Classical,open
nims_fs_rs70,catboost,OK,5,15.5439299,0.930839676,0.989295625,0.00128124195,21.0991168,1.24660845,2.77303647,0.158417768,17.18768058,1.88195689,results/logs_open/nims_fs_rs70__catboost.log,nims_fatigue,FS,Fatigue Strength,70,Classical,open
nims_fs_rs70,ftt,OK,5,22.4886744,7.07521172,0.974767155,0.0173835928,30.9984433,9.59902776,4.03862003,1.30603751,22.672718,6.60407182,results/logs_open/nims_fs_rs70__ftt.log,nims_fatigue,FS,Fatigue Strength,70,Deep,open
nims_fs_rs70,lightgbm,OK,5,17.9140335,0.0240336438,0.986179442,2.04013797e-05,24.0161283,0.0177270963,3.41915502,0.00437578555,3.16530552,0.34642101,results/logs_open/nims_fs_rs70__lightgbm.log,nims_fatigue,FS,Fatigue Strength,70,Classical,open
nims_fs_rs70,limix,OK,5,13.1542647,0.144458633,0.991614022,0.000189978716,18.7063451,0.213316963,2.33737238,0.0266706561,1.39910035,0.669460208,results/logs_open/nims_fs_rs70__limix.log,nims_fatigue,FS,Fatigue Strength,70,TFM,open
nims_fs_rs70,mitra,OK,5,18.2068036,0.0,0.984479232,0.0,25.4505354,0.0,3.2300183,4.4408921e-16,0.395852757,0.535591028,results/logs_open/nims_fs_rs70__mitra.log,nims_fatigue,FS,Fatigue Strength,70,TFM,open
nims_fs_rs70,mlp,OK,5,17.2118337,1.4061345,0.987352673,0.00226076408,22.8847934,2.02444209,3.16136324,0.281857514,10.187637,1.84137538,results/logs_open/nims_fs_rs70__mlp.log,nims_fatigue,FS,Fatigue Strength,70,Deep,open
nims_fs_rs70,modernNCA,OK,5,20.6659536,2.79567971,0.978268126,0.0136129441,28.9979591,8.12753429,3.81476467,0.432525578,2.67477317,0.700610515,results/logs_open/nims_fs_rs70__modernNCA.log,nims_fatigue,FS,Fatigue Strength,70,Deep,open
nims_fs_rs70,realmlp,OK,5,17.9676474,1.15627336,0.982940462,0.00330250759,26.5690896,2.45578236,3.17043586,0.200850637,3.76167283,1.2417626,results/logs_open/nims_fs_rs70__realmlp.log,nims_fatigue,FS,Fatigue Strength,70,Deep,open
nims_fs_rs70,resnet,OK,5,15.9461635,1.10858209,0.988801524,0.00130332288,21.582091,1.24918702,2.91972479,0.189945277,11.4287449,2.52670347,results/logs_open/nims_fs_rs70__resnet.log,nims_fatigue,FS,Fatigue Strength,70,Deep,open
nims_fs_rs70,tabm,OK,5,21.8477289,0.25078507,0.97661405,0.000441301345,31.2390948,0.2952002,3.72691158,0.0720348007,23.2844226,1.56230154,results/logs_open/nims_fs_rs70__tabm.log,nims_fatigue,FS,Fatigue Strength,70,Deep,open
nims_fs_rs70,tabpfn_v2,OK,5,14.3637283,0.243576281,0.9890204,0.000337987477,21.4033985,0.327554648,2.52118252,0.0413023328,1.97050271,3.4164666,results/logs_open/nims_fs_rs70__tabpfn_v2.log,nims_fatigue,FS,Fatigue Strength,70,TFM,open
nims_fs_rs70,tabpfn_v3,OK,5,12.4859371,0.177557038,0.992154433,0.000155284883,18.0938677,0.178318664,2.23213318,0.0298261074,0.946351004,0.683389083,results/logs_open/nims_fs_rs70__tabpfn_v3.log,nims_fatigue,FS,Fatigue Strength,70,TFM,open
nims_fs_rs70,xgboost,OK,5,17.7910642,0.583580716,0.986998876,0.00124743395,23.2676093,1.09341372,3.27910179,0.166119321,0.29097838,0.14084599,results/logs_open/nims_fs_rs70__xgboost.log,nims_fatigue,FS,Fatigue Strength,70,Classical,open
nims_fs_rs80,catboost,OK,5,16.2554063,1.34248633,0.990476739,0.00181762603,22.4174296,2.06569274,2.73906591,0.186427342,17.05147018,2.2088443,results/logs_open/nims_fs_rs80__catboost.log,nims_fatigue,FS,Fatigue Strength,80,Classical,open
nims_fs_rs80,ftt,OK,5,19.874509,0.525711974,0.985791658,0.00124621601,27.4719913,1.19509753,3.36632758,0.117430851,19.1973965,3.39321983,results/logs_open/nims_fs_rs80__ftt.log,nims_fatigue,FS,Fatigue Strength,80,Deep,open
nims_fs_rs80,lightgbm,OK,5,20.2045971,0.00205909798,0.981907568,1.81869228e-06,31.0296927,0.0015596396,3.20818497,0.000387810239,3.86269054,0.53017143,results/logs_open/nims_fs_rs80__lightgbm.log,nims_fatigue,FS,Fatigue Strength,80,Classical,open
nims_fs_rs80,limix,OK,5,15.0663684,0.412249461,0.991376179,0.000308153008,21.4195047,0.382967687,2.4609381,0.0646818487,1.26913395,0.438202729,results/logs_open/nims_fs_rs80__limix.log,nims_fatigue,FS,Fatigue Strength,80,TFM,open
nims_fs_rs80,mitra,OK,5,16.0467924,0.0,0.990528529,1.11022302e-16,22.4511045,0.0,2.83265054,0.0,0.382367373,0.510448721,results/logs_open/nims_fs_rs80__mitra.log,nims_fatigue,FS,Fatigue Strength,80,TFM,open
nims_fs_rs80,mlp,OK,5,17.6551064,1.12279518,0.9898521,0.00136321853,23.1866719,1.55835606,3.07975142,0.208076933,13.9975221,1.99908152,results/logs_open/nims_fs_rs80__mlp.log,nims_fatigue,FS,Fatigue Strength,80,Deep,open
nims_fs_rs80,modernNCA,OK,5,19.5208404,1.30389329,0.986610996,0.00250777823,26.5800838,2.4564662,3.29015638,0.292542065,1.93777699,0.655949884,results/logs_open/nims_fs_rs80__modernNCA.log,nims_fatigue,FS,Fatigue Strength,80,Deep,open
nims_fs_rs80,realmlp,OK,5,20.1453527,1.75787715,0.985635695,0.00228637544,27.5565919,2.25229725,3.39793675,0.304886885,3.20104718,0.380691687,results/logs_open/nims_fs_rs80__realmlp.log,nims_fatigue,FS,Fatigue Strength,80,Deep,open
nims_fs_rs80,resnet,OK,5,18.0264898,1.02301889,0.989343442,0.00150398868,23.7579273,1.63733899,3.15408665,0.19863251,10.5794457,0.649976679,results/logs_open/nims_fs_rs80__resnet.log,nims_fatigue,FS,Fatigue Strength,80,Deep,open
nims_fs_rs80,tabm,OK,5,23.4931576,0.248055891,0.979488746,0.000602913682,33.0353009,0.485199963,3.84641933,0.063056122,18.4997522,1.67099787,results/logs_open/nims_fs_rs80__tabm.log,nims_fatigue,FS,Fatigue Strength,80,Deep,open
nims_fs_rs80,tabpfn_v2,OK,5,15.907851,0.222322676,0.989560431,0.000328055896,23.5676739,0.370124294,2.61263507,0.0351702685,1.49876971,2.5051905,results/logs_open/nims_fs_rs80__tabpfn_v2.log,nims_fatigue,FS,Fatigue Strength,80,TFM,open
nims_fs_rs80,tabpfn_v3,OK,5,13.4735794,0.0782091706,0.990220698,0.000201622335,22.8118201,0.234757646,2.09356332,0.00762027535,0.942203045,0.621073129,results/logs_open/nims_fs_rs80__tabpfn_v3.log,nims_fatigue,FS,Fatigue Strength,80,TFM,open
nims_fs_rs80,xgboost,OK,5,18.2211445,1.12924153,0.987394765,0.00149639428,25.8555246,1.5219599,2.92029036,0.193969281,0.27970057,0.08819664,results/logs_open/nims_fs_rs80__xgboost.log,nims_fatigue,FS,Fatigue Strength,80,Classical,open
steel_el_rs50,catboost,OK,5,2.77537574,0.0761880018,0.325751649,0.010277883,4.1019552,0.0312007534,22.398234,0.540956538,17.08918748,0.54287873,results/logs_open/steel_el_rs50__catboost.log,steel_strength,EL,Elongation,50,Classical,open
steel_el_rs50,ftt,OK,5,3.41131305,0.0889203092,0.191940411,0.0450778141,4.48902335,0.123148093,27.7693252,0.476461849,2.50843821,0.435543908,results/logs_open/steel_el_rs50__ftt.log,steel_strength,EL,Elongation,50,Deep,open
